sample_id,condition_id,rule,L,rho,live_count,density,block_var,block_entropy,components_t0,components_t1,fine_net_1,iso_count,iso_die,iso_survive,iso_survive_isolated,iso_survive_connected,iso_orth_birth_any,iso_diag_birth_any,iso_local_window_delta_sum,iso_local_window_loss_sum,iso_local_window_gain_sum
6266,GoL_L128_rho0.30,GoL,128,0.3,5039,0.30755615234375,0.0037072859704494476,1.4294220753879952,2123,1238,-885,895,463,432,81,351,700,490,-1853,1909,56
6267,GoL_L128_rho0.30,GoL,128,0.3,4980,0.303955078125,0.003278195858001709,1.3626664350708395,2105,1168,-937,887,485,402,51,351,741,490,-2013,2054,41
6268,GoL_L128_rho0.30,GoL,128,0.3,4933,0.30108642578125,0.003832247108221054,1.5004397942407346,2102,1176,-926,916,521,395,42,353,773,544,-2017,2059,42
6269,GoL_L128_rho0.30,GoL,128,0.3,4962,0.3028564453125,0.0031075328588485718,1.3512460025017323,2147,1186,-961,933,508,425,49,376,801,561,-2191,2231,40
6270,GoL_L128_rho0.30,GoL,128,0.3,4820,0.294189453125,0.0035805106163024902,1.3714380231018035,2111,1174,-937,913,507,406,49,357,759,499,-1957,2004,47
6271,GoL_L128_rho0.30,GoL,128,0.3,4848,0.2958984375,0.0032434463500976562,1.3774563307388221,2086,1232,-854,908,491,417,64,353,748,516,-1935,1993,58
6272,GoL_L128_rho0.30,GoL,128,0.3,4836,0.295166015625,0.0031957030296325684,1.3863791645076091,2130,1155,-975,884,496,388,50,338,758,515,-1887,1931,44
6273,GoL_L128_rho0.30,GoL,128,0.3,4953,0.30230712890625,0.0027218423783779144,1.30099815011719,2038,1327,-711,814,480,334,58,276,661,457,-1476,1549,73
6274,GoL_L128_rho0.30,GoL,128,0.3,4901,0.29913330078125,0.0034424327313899994,1.4458742150347732,2099,1226,-873,870,470,400,58,342,719,454,-1838,1898,60
6275,GoL_L128_rho0.30,GoL,128,0.3,5012,0.305908203125,0.0035499930381774902,1.434308094428313,2025,1213,-812,837,469,368,49,319,686,487,-1817,1857,40
6276,GoL_L128_rho0.30,GoL,128,0.3,4869,0.29718017578125,0.003901388496160507,1.412963284490612,2081,1175,-906,914,524,390,63,327,741,506,-1944,1982,38
6277,GoL_L128_rho0.30,GoL,128,0.3,4886,0.2982177734375,0.0032101720571517944,1.433102610537806,2077,1247,-830,856,490,366,60,306,695,488,-1806,1854,48
6278,GoL_L128_rho0.30,GoL,128,0.3,4882,0.2979736328125,0.003231748938560486,1.2984592565364448,2105,1179,-926,906,518,388,54,334,752,525,-1930,1985,55
6279,GoL_L128_rho0.30,GoL,128,0.3,4898,0.2989501953125,0.003310665488243103,1.340927748907964,2050,1205,-845,812,468,344,56,288,651,458,-1651,1714,63
6280,GoL_L128_rho0.30,GoL,128,0.3,4925,0.30059814453125,0.003330674022436142,1.3391443371766745,2131,1101,-1030,908,507,401,45,356,763,515,-2052,2104,52
6281,GoL_L128_rho0.30,GoL,128,0.3,4844,0.295654296875,0.0035652518272399902,1.3518811402889064,2101,1148,-953,886,483,403,59,344,729,476,-2017,2069,52
6282,GoL_L128_rho0.30,GoL,128,0.3,4825,0.29449462890625,0.003171022981405258,1.337987241745334,2052,1246,-806,844,482,362,62,300,682,461,-1693,1745,52
6283,GoL_L128_rho0.30,GoL,128,0.3,4908,0.299560546875,0.0028747916221618652,1.3315995913980823,2138,1158,-980,920,469,451,60,391,776,503,-1986,2037,51
6284,GoL_L128_rho0.30,GoL,128,0.3,4862,0.2967529296875,0.0034541934728622437,1.404475154672485,2099,1193,-906,882,475,407,48,359,748,494,-1892,1947,55
6285,GoL_L128_rho0.30,GoL,128,0.3,4948,0.302001953125,0.0029835104942321777,1.3297404682241711,2083,1203,-880,911,505,406,55,351,752,518,-1927,1973,46
6286,GoL_L128_rho0.30,GoL,128,0.3,4910,0.2996826171875,0.003289923071861267,1.390150472538737,2090,1196,-894,887,499,388,63,325,724,512,-1840,1885,45
6287,GoL_L128_rho0.30,GoL,128,0.3,4929,0.30084228515625,0.0033879242837429047,1.3759521454604398,2065,1165,-900,878,485,393,41,352,745,508,-1955,1997,42
6288,GoL_L128_rho0.30,GoL,128,0.3,4978,0.3038330078125,0.0034363120794296265,1.3667512370033945,2112,1203,-909,904,504,400,59,341,757,536,-1943,1993,50
6289,GoL_L128_rho0.30,GoL,128,0.3,4914,0.2999267578125,0.0033686012029647827,1.3119194155108795,2068,1175,-893,873,486,387,47,340,744,461,-1916,1954,38
6290,GoL_L128_rho0.30,GoL,128,0.3,5022,0.3065185546875,0.0032391399145126343,1.410063666520009,2098,1213,-885,891,489,402,63,339,729,533,-1823,1880,57
6291,GoL_L128_rho0.30,GoL,128,0.3,4863,0.29681396484375,0.0035581551492214203,1.4596022448108381,2109,1180,-929,881,514,367,60,307,700,502,-1749,1806,57
6292,GoL_L128_rho0.30,GoL,128,0.3,4870,0.2972412109375,0.003019198775291443,1.3393209932699282,2134,1142,-992,897,508,389,52,337,741,522,-2016,2060,44
6293,GoL_L128_rho0.30,GoL,128,0.3,4884,0.298095703125,0.0030388236045837402,1.30378723990379,2086,1228,-858,876,503,373,55,318,700,497,-1846,1890,44
6294,GoL_L128_rho0.30,GoL,128,0.3,4880,0.2978515625,0.0028753280639648438,1.2700243513915654,2090,1168,-922,881,487,394,56,338,710,513,-1922,1971,49
